331,229,388,247
215,399,287,416
57,674,446,694
57,601,403,621
57,724,230,738
57,443,158,461
57,657,431,674
115,229,187,248
215,365,287,378
57,624,388,638
57,94,446,125
57,585,388,601
215,326,287,342
43,183,115,199
43,56,475,85
57,538,215,552
43,276,158,292
187,182,316,199
57,481,129,495
57,697,215,711
172,481,331,498
57,567,388,585
57,640,388,656
158,499,331,517
