25,755,64,770
0,80,179,105
0,55,102,79
320,675,358,709
0,120,435,148
320,611,358,638
409,759,460,780
128,610,166,643
217,543,268,576
422,563,448,578
217,676,268,711
230,573,307,592
0,104,76,122
332,643,371,659
243,643,268,659
128,708,371,725
102,761,179,793
0,143,76,165
345,34,448,47
115,677,166,709
320,572,371,593
140,641,179,660
307,541,358,576
115,544,166,575
12,770,76,786
