349,204,524,217
262,205,349,212
590,106,633,114
601,202,655,212
142,248,273,260
349,95,535,104
622,79,644,87
546,102,611,110
349,226,426,235
557,109,590,117
546,219,633,228
142,201,316,211
448,215,535,224
251,227,327,234
546,211,601,218
142,228,218,236
338,202,426,209
546,201,633,210
131,85,655,96
131,222,415,229
0,25,43,35
131,3,185,15
0,9,54,18
131,74,622,84
131,95,327,104
546,226,644,233
131,211,262,219
