142,60,655,68
142,180,633,188
142,106,284,117
448,79,524,90
491,65,535,72
448,187,633,195
448,66,535,76
142,233,284,242
448,200,633,208
546,69,655,78
546,80,633,88
491,89,524,94
557,86,590,91
131,201,426,208
448,86,491,92
131,79,426,88
131,68,426,78
131,188,404,197
